date,year,month,day,day_of_week,is_weekend,is_holiday,holiday_name,is_substitute_holiday,is_holiday_or_weekend,is_long_weekend,daily_parking_count,daily_usage_minutes,avg_stay_minutes,lag_1d_parking,lag_7d_parking,rolling_mean_3d_parking,rolling_mean_7d_parking
2025-06-16,2025,6,16,Monday,False,False,,False,False,False,1861,73402,39.44,1768,1865,1993.0,1920.86
2025-06-17,2025,6,17,Tuesday,False,False,,False,False,False,1885,101493,53.84,1861,1684,1838.0,1949.57
2025-06-18,2025,6,18,Wednesday,False,False,,False,False,False,1799,99641,55.39,1885,1990,1848.33,1922.29
2025-06-19,2025,6,19,Thursday,False,False,,False,False,False,1597,79084,49.52,1799,1914,1760.33,1877.0
2025-06-20,2025,6,20,Friday,False,False,,False,False,False,1475,57500,38.98,1597,1879,1623.67,1819.29
2025-06-21,2025,6,21,Saturday,True,False,,False,True,False,1826,144474,79.12,1475,2350,1632.67,1744.43
2025-06-22,2025,6,22,Sunday,True,False,,False,True,False,2907,322514,110.94,1826,1768,2069.33,1907.14
2025-06-23,2025,6,23,Monday,False,False,,False,False,False,1891,78827,41.69,2907,1861,2208.0,1911.43
2025-06-24,2025,6,24,Tuesday,False,False,,False,False,False,1673,79243,47.37,1891,1885,2157.0,1881.14
2025-06-25,2025,6,25,Wednesday,False,False,,False,False,False,1490,52450,35.2,1673,1799,1684.67,1837.0
2025-06-26,2025,6,26,Thursday,False,False,,False,False,False,1777,79189,44.56,1490,1597,1646.67,1862.71
2025-06-27,2025,6,27,Friday,False,False,,False,False,False,1797,97195,54.09,1777,1475,1688.0,1908.71
2025-06-28,2025,6,28,Saturday,True,False,,False,True,False,1747,143142,81.94,1797,1826,1773.67,1897.43
2025-06-29,2025,6,29,Sunday,True,False,,False,True,False,2109,204663,97.04,1747,2907,1884.33,1783.43
2025-06-30,2025,6,30,Monday,False,False,,False,False,False,1707,74024,43.36,2109,1891,1854.33,1757.14
2025-07-01,2025,7,1,Tuesday,False,False,,False,False,False,1501,63528,42.32,1707,1673,1772.33,1732.57
2025-07-02,2025,7,2,Wednesday,False,False,,False,False,False,1512,62036,41.03,1501,1490,1573.33,1735.71
2025-07-03,2025,7,3,Thursday,False,False,,False,False,False,1783,75099,42.12,1512,1777,1598.67,1736.57
2025-07-04,2025,7,4,Friday,False,False,,False,False,False,1794,100839,56.21,1783,1797,1696.33,1736.14
2025-07-05,2025,7,5,Saturday,True,False,,False,True,False,2437,251741,103.3,1794,1747,2004.67,1834.71
2025-07-06,2025,7,6,Sunday,True,False,,False,True,False,2222,253203,113.95,2437,2109,2151.0,1850.86
2025-07-07,2025,7,7,Monday,False,False,,False,False,False,1687,72612,43.04,2222,1707,2115.33,1848.0
2025-07-08,2025,7,8,Tuesday,False,False,,False,False,False,1715,55663,32.46,1687,1501,1874.67,1878.57
2025-07-09,2025,7,9,Wednesday,False,False,,False,False,False,1745,81815,46.89,1715,1512,1715.67,1911.86
2025-07-10,2025,7,10,Thursday,False,False,,False,False,False,1752,67669,38.62,1745,1783,1737.33,1907.43
2025-07-11,2025,7,11,Friday,False,False,,False,False,False,1950,96272,49.37,1752,1794,1815.67,1929.71
2025-07-12,2025,7,12,Saturday,True,False,,False,True,False,2444,233011,95.34,1950,2437,2048.67,1930.71
2025-07-13,2025,7,13,Sunday,True,False,,False,True,False,1930,191198,99.07,2444,2222,2108.0,1889.0
2025-07-14,2025,7,14,Monday,False,False,,False,False,False,1565,65083,41.59,1930,1687,1979.67,1871.57
2025-07-15,2025,7,15,Tuesday,False,False,,False,False,False,1681,81090,48.24,1565,1715,1725.33,1866.71
2025-07-16,2025,7,16,Wednesday,False,False,,False,False,False,1343,56654,42.18,1681,1745,1529.67,1809.29
2025-07-17,2025,7,17,Thursday,False,False,,False,False,False,1482,50229,33.89,1343,1752,1502.0,1770.71
2025-07-18,2025,7,18,Friday,False,False,,False,False,False,1526,64396,42.2,1482,1950,1450.33,1710.14
2025-07-19,2025,7,19,Saturday,True,False,,False,True,False,1283,89179,69.51,1526,2444,1430.33,1544.29
2025-07-20,2025,7,20,Sunday,True,False,,False,True,False,1587,102141,64.36,1283,1930,1465.33,1495.29
2025-07-21,2025,7,21,Monday,False,False,,False,False,False,1758,81520,46.37,1587,1565,1542.67,1522.86
2025-07-22,2025,7,22,Tuesday,False,False,,False,False,False,1652,66418,40.2,1758,1681,1665.67,1518.71
2025-07-23,2025,7,23,Wednesday,False,False,,False,False,False,1680,74786,44.52,1652,1343,1696.67,1566.86
2025-07-24,2025,7,24,Thursday,False,False,,False,False,False,1751,79607,45.46,1680,1482,1694.33,1605.29
2025-07-25,2025,7,25,Friday,False,False,,False,False,False,2090,99509,47.61,1751,1526,1840.33,1685.86
2025-07-26,2025,7,26,Saturday,True,False,,False,True,False,2431,195981,80.62,2090,1283,2090.67,1849.86
2025-07-27,2025,7,27,Sunday,True,False,,False,True,False,2209,197311,89.32,2431,1587,2243.33,1938.71
2025-07-28,2025,7,28,Monday,False,False,,False,False,False,1949,100861,51.75,2209,1758,2196.33,1966.0
2025-07-29,2025,7,29,Tuesday,False,False,,False,False,False,1818,96578,53.12,1949,1652,1992.0,1989.71
2025-07-30,2025,7,30,Wednesday,False,False,,False,False,False,1697,97690,57.57,1818,1680,1821.33,1992.14
2025-07-31,2025,7,31,Thursday,False,False,,False,False,False,1956,109158,55.81,1697,1751,1823.67,2021.43
2025-08-01,2025,8,1,Friday,False,False,,False,False,False,1823,133389,73.17,1956,2090,1825.33,1983.29
2025-08-02,2025,8,2,Saturday,True,False,,False,True,False,2074,201646,97.23,1823,2431,1951.0,1932.29
2025-08-03,2025,8,3,Sunday,True,False,,False,True,False,1813,196512,108.39,2074,2209,1903.33,1875.71
2025-08-04,2025,8,4,Monday,False,False,,False,False,False,1499,79831,53.26,1813,1949,1795.33,1811.43
2025-08-05,2025,8,5,Tuesday,False,False,,False,False,False,1619,88627,54.74,1499,1818,1643.67,1783.0
2025-08-06,2025,8,6,Wednesday,False,False,,False,False,False,1315,57600,43.8,1619,1697,1477.67,1728.43
2025-08-07,2025,8,7,Thursday,False,False,,False,False,False,1807,97223,53.8,1315,1956,1580.33,1707.14
2025-08-08,2025,8,8,Friday,False,False,,False,False,False,2015,112925,56.04,1807,1823,1712.33,1734.57
2025-08-09,2025,8,9,Saturday,True,False,,False,True,False,2125,164759,77.53,2015,2074,1982.33,1741.86
2025-08-10,2025,8,10,Sunday,True,False,,False,True,False,2598,258098,99.34,2125,1813,2246.0,1854.0
2025-08-11,2025,8,11,Monday,False,False,,False,False,False,1719,79035,45.98,2598,1499,2147.33,1885.43
2025-08-12,2025,8,12,Tuesday,False,False,,False,False,False,1835,100385,54.71,1719,1619,2050.67,1916.29
2025-08-13,2025,8,13,Wednesday,False,False,,False,False,False,1482,38623,26.06,1835,1315,1678.67,1940.14
2025-08-14,2025,8,14,Thursday,False,False,,False,False,False,1528,47822,31.3,1482,1807,1615.0,1900.29
2025-08-15,2025,8,15,Friday,False,True,광복절,False,True,True,2125,206666,97.25,1528,2015,1711.67,1916.0
2025-08-16,2025,8,16,Saturday,True,False,,False,True,True,2622,294606,112.36,2125,2125,2091.67,1987.0
2025-08-17,2025,8,17,Sunday,True,False,,False,True,True,2157,241576,112.0,2622,2598,2301.33,1924.0
2025-08-18,2025,8,18,Monday,False,False,,False,False,False,1654,76031,45.97,2157,1719,2144.33,1914.71
2025-08-19,2025,8,19,Tuesday,False,False,,False,False,False,1645,95109,57.82,1654,1835,1818.67,1887.57
2025-08-20,2025,8,20,Wednesday,False,False,,False,False,False,1768,87654,49.58,1645,1482,1689.0,1928.43
2025-08-21,2025,8,21,Thursday,False,False,,False,False,False,1760,84667,48.11,1768,1528,1724.33,1961.57
2025-08-22,2025,8,22,Friday,False,False,,False,False,False,1994,103911,52.11,1760,2125,1840.67,1942.86
2025-08-23,2025,8,23,Saturday,True,False,,False,True,False,2560,275770,107.72,1994,2622,2104.67,1934.0
2025-08-24,2025,8,24,Sunday,True,False,,False,True,False,2101,221339,105.35,2560,2157,2218.33,1926.0
2025-08-25,2025,8,25,Monday,False,False,,False,False,False,1377,60327,43.81,2101,1654,2012.67,1886.43
2025-08-26,2025,8,26,Tuesday,False,False,,False,False,False,1741,72968,41.91,1377,1645,1739.67,1900.14
2025-08-27,2025,8,27,Wednesday,False,False,,False,False,False,1879,88649,47.18,1741,1768,1665.67,1916.0
2025-08-28,2025,8,28,Thursday,False,False,,False,False,False,1785,92253,51.68,1879,1760,1801.67,1919.57
2025-08-29,2025,8,29,Friday,False,False,,False,False,False,1884,100204,53.19,1785,1994,1849.33,1903.86
2025-08-30,2025,8,30,Saturday,True,False,,False,True,False,2228,209123,93.86,1884,2560,1965.67,1856.43
2025-08-31,2025,8,31,Sunday,True,False,,False,True,False,1996,195625,98.01,2228,2101,2036.0,1841.43
2025-09-01,2025,9,1,Monday,False,False,,False,False,False,1598,55386,34.66,1996,1377,1940.67,1873.0
2025-09-02,2025,9,2,Tuesday,False,False,,False,False,False,1869,108400,58.0,1598,1741,1821.0,1891.29
2025-09-03,2025,9,3,Wednesday,False,False,,False,False,False,1995,110184,55.23,1869,1879,1820.67,1907.86
2025-09-04,2025,9,4,Thursday,False,False,,False,False,False,1926,113057,58.7,1995,1785,1930.0,1928.0
2025-09-05,2025,9,5,Friday,False,False,,False,False,False,2355,144591,61.4,1926,1884,2092.0,1995.29
2025-09-06,2025,9,6,Saturday,True,False,,False,True,False,3931,345164,87.81,2355,2228,2737.33,2238.57
2025-09-07,2025,9,7,Sunday,True,False,,False,True,False,4363,360584,82.65,3931,1996,3549.67,2576.71
2025-09-08,2025,9,8,Monday,False,False,,False,False,False,1939,107343,55.36,4363,1598,3411.0,2625.43
2025-09-09,2025,9,9,Tuesday,False,False,,False,False,False,1811,107857,59.56,1939,1869,2704.33,2617.14
2025-09-10,2025,9,10,Wednesday,False,False,,False,False,False,2191,114890,52.44,1811,1995,1980.33,2645.14
2025-09-11,2025,9,11,Thursday,False,False,,False,False,False,2232,117387,52.59,2191,1926,2078.0,2688.86
2025-09-12,2025,9,12,Friday,False,False,,False,False,False,2185,116483,53.31,2232,2355,2202.67,2664.57
2025-09-13,2025,9,13,Saturday,True,False,,False,True,False,3830,358122,93.5,2185,3931,2749.0,2650.14
2025-09-14,2025,9,14,Sunday,True,False,,False,True,False,3695,356876,96.58,3830,4363,3236.67,2554.71
2025-09-15,2025,9,15,Monday,False,False,,False,False,False,2293,117304,51.16,3695,1939,3272.67,2605.29
2025-09-16,2025,9,16,Tuesday,False,False,,False,False,False,1803,118232,65.58,2293,1811,2597.0,2604.14
2025-09-17,2025,9,17,Wednesday,False,False,,False,False,False,1797,124078,69.05,1803,2191,1964.33,2547.86
2025-09-18,2025,9,18,Thursday,False,False,,False,False,False,2450,190691,77.83,1797,2232,2016.67,2579.0
2025-09-19,2025,9,19,Friday,False,False,,False,False,False,2223,197116,88.67,2450,2185,2156.67,2584.43
2025-09-20,2025,9,20,Saturday,True,False,,False,True,False,3574,456305,127.67,2223,3830,2749.0,2547.86
2025-09-21,2025,9,21,Sunday,True,False,,False,True,False,4673,514104,110.02,3574,3695,3490.0,2687.57
2025-09-22,2025,9,22,Monday,False,False,,False,False,False,2294,153069,66.73,4673,2293,3513.67,2687.71
2025-09-23,2025,9,23,Tuesday,False,False,,False,False,False,2402,131550,54.77,2294,1803,3123.0,2773.29
2025-09-24,2025,9,24,Wednesday,False,False,,False,False,False,1460,66003,45.21,2402,1797,2052.0,2725.14
2025-09-25,2025,9,25,Thursday,False,False,,False,False,False,2269,145016,63.91,1460,2450,2043.67,2699.29
2025-09-26,2025,9,26,Friday,False,False,,False,False,False,2774,153697,55.41,2269,2223,2167.67,2778.0
2025-09-27,2025,9,27,Saturday,True,False,,False,True,False,5508,653955,118.73,2774,3574,3517.0,3054.29
2025-09-28,2025,9,28,Sunday,True,False,,False,True,False,4023,357249,88.8,5508,4673,4101.67,2961.43
2025-09-29,2025,9,29,Monday,False,False,,False,False,False,2168,123395,56.92,4023,2294,3899.67,2943.43
2025-09-30,2025,9,30,Tuesday,False,False,,False,False,False,2062,112948,54.78,2168,2402,2751.0,2894.86
2025-10-01,2025,10,1,Wednesday,False,False,,False,False,False,2082,106736,51.27,2062,1460,2104.0,2983.71
2025-10-02,2025,10,2,Thursday,False,False,,False,False,False,2137,114681,53.66,2082,2269,2093.67,2964.86
2025-10-03,2025,10,3,Friday,False,True,개천절,False,True,True,1804,145777,80.81,2137,2774,2007.67,2826.29
2025-10-04,2025,10,4,Saturday,True,False,,False,True,True,2077,197587,95.13,1804,5508,2006.0,2336.14
2025-10-05,2025,10,5,Sunday,True,True,대체공휴일,True,True,True,1305,99806,76.48,2077,4023,1728.67,1947.86
2025-10-06,2025,10,6,Monday,False,True,대체공휴일,True,True,True,1020,50808,49.81,1305,2168,1467.33,1783.86
2025-10-07,2025,10,7,Tuesday,False,True,추석,False,True,True,1156,86601,74.91,1020,2062,1160.33,1654.43
2025-10-08,2025,10,8,Wednesday,False,True,추석연휴,False,True,True,3158,318894,100.98,1156,2082,1778.0,1808.14
2025-10-09,2025,10,9,Thursday,False,True,한글날,False,True,True,2317,274547,118.49,3158,2137,2210.33,1833.86
2025-10-10,2025,10,10,Friday,False,False,,False,False,False,1369,130156,95.07,2317,1804,2281.33,1771.71
2025-10-11,2025,10,11,Saturday,True,False,,False,True,False,1655,149335,90.23,1369,2077,1780.33,1711.43
2025-10-12,2025,10,12,Sunday,True,False,,False,True,False,1965,200707,102.14,1655,1305,1663.0,1805.71
2025-10-13,2025,10,13,Monday,False,False,,False,False,False,1531,62998,41.15,1965,1020,1717.0,1878.71
2025-10-14,2025,10,14,Tuesday,False,False,,False,False,False,1720,93836,54.56,1531,1156,1738.67,1959.29
2025-10-15,2025,10,15,Wednesday,False,False,,False,False,False,1963,115839,59.01,1720,3158,1738.0,1788.57
2025-10-16,2025,10,16,Thursday,False,False,,False,False,False,2278,143962,63.2,1963,2317,1987.0,1783.0
2025-10-17,2025,10,17,Friday,False,False,,False,False,False,2388,136401,57.12,2278,1369,2209.67,1928.57
2025-10-18,2025,10,18,Saturday,True,False,,False,True,False,3839,397366,103.51,2388,1655,2835.0,2240.57
2025-10-19,2025,10,19,Sunday,True,False,,False,True,False,2856,295270,103.39,3839,1965,3027.67,2367.86
2025-10-20,2025,10,20,Monday,False,False,,False,False,False,1977,116324,58.84,2856,1531,2890.67,2431.57
2025-10-21,2025,10,21,Tuesday,False,False,,False,False,False,1837,91896,50.03,1977,1720,2223.33,2448.29
2025-10-22,2025,10,22,Wednesday,False,False,,False,False,False,2217,117608,53.05,1837,1963,2010.33,2484.57
2025-10-23,2025,10,23,Thursday,False,False,,False,False,False,2025,110050,54.35,2217,2278,2026.33,2448.43
2025-10-24,2025,10,24,Friday,False,False,,False,False,False,2332,133219,57.13,2025,2388,2191.33,2440.43
2025-10-25,2025,10,25,Saturday,True,False,,False,True,False,2385,218198,91.49,2332,3839,2247.33,2232.71
2025-10-26,2025,10,26,Sunday,True,False,,False,True,False,1908,191835,100.54,2385,2856,2208.33,2097.29
2025-10-27,2025,10,27,Monday,False,False,,False,False,False,1792,89316,49.84,1908,1977,2028.33,2070.86
2025-10-28,2025,10,28,Tuesday,False,False,,False,False,False,1989,86374,43.43,1792,1837,1896.33,2092.57
2025-10-29,2025,10,29,Wednesday,False,False,,False,False,False,1967,93697,47.63,1989,2217,1916.0,2056.86
2025-10-30,2025,10,30,Thursday,False,False,,False,False,False,1946,112088,57.6,1967,2025,1967.33,2045.57
2025-10-31,2025,10,31,Friday,False,False,,False,False,False,1906,96027,50.38,1946,2332,1939.67,1984.71
2025-11-01,2025,11,1,Saturday,True,False,,False,True,False,2109,159888,75.81,1906,2385,1987.0,1945.29
2025-11-02,2025,11,2,Sunday,True,False,,False,True,False,1830,139219,76.08,2109,1908,1948.33,1934.14
2025-11-03,2025,11,3,Monday,False,False,,False,False,False,1790,74100,41.4,1830,1792,1909.67,1933.86
2025-11-04,2025,11,4,Tuesday,False,False,,False,False,False,1686,88108,52.26,1790,1989,1768.67,1890.57
2025-11-05,2025,11,5,Wednesday,False,False,,False,False,False,1729,76266,44.11,1686,1967,1735.0,1856.57
2025-11-06,2025,11,6,Thursday,False,False,,False,False,False,1848,101108,54.71,1729,1946,1754.33,1842.57
2025-11-07,2025,11,7,Friday,False,False,,False,False,False,2013,116962,58.1,1848,1906,1863.33,1857.86
2025-11-08,2025,11,8,Saturday,True,False,,False,True,False,1691,152915,90.43,2013,2109,1850.67,1798.14
2025-11-09,2025,11,9,Sunday,True,False,,False,True,False,1942,187417,96.51,1691,1830,1882.0,1814.14
2025-11-10,2025,11,10,Monday,False,False,,False,False,False,1835,70723,38.54,1942,1790,1822.67,1820.57
2025-11-11,2025,11,11,Tuesday,False,False,,False,False,False,1841,83631,45.43,1835,1686,1872.67,1842.71
2025-11-12,2025,11,12,Wednesday,False,False,,False,False,False,1819,86802,47.72,1841,1729,1831.67,1855.57
2025-11-13,2025,11,13,Thursday,False,False,,False,False,False,1798,113948,63.37,1819,1848,1819.33,1848.43
2025-11-14,2025,11,14,Friday,False,False,,False,False,False,2066,130392,63.11,1798,2013,1894.33,1856.0
2025-11-15,2025,11,15,Saturday,True,False,,False,True,False,1861,154184,82.85,2066,1691,1908.33,1880.29
2025-11-16,2025,11,16,Sunday,True,False,,False,True,False,1760,169624,96.38,1861,1942,1895.67,1854.29
2025-11-17,2025,11,17,Monday,False,False,,False,False,False,1604,79051,49.28,1760,1835,1741.67,1821.29
2025-11-18,2025,11,18,Tuesday,False,False,,False,False,False,1669,60774,36.41,1604,1841,1677.67,1796.71
2025-11-19,2025,11,19,Wednesday,False,False,,False,False,False,1607,70094,43.62,1669,1819,1626.67,1766.43
2025-11-20,2025,11,20,Thursday,False,False,,False,False,False,1539,75241,48.89,1607,1798,1605.0,1729.43
2025-11-21,2025,11,21,Friday,False,False,,False,False,False,1740,85585,49.19,1539,2066,1628.67,1682.86
2025-11-22,2025,11,22,Saturday,True,False,,False,True,False,1725,130665,75.75,1740,1861,1668.0,1663.43
2025-11-23,2025,11,23,Sunday,True,False,,False,True,False,1436,131149,91.33,1725,1760,1633.67,1617.14
2025-11-24,2025,11,24,Monday,False,False,,False,False,False,1354,66728,49.28,1436,1604,1505.0,1581.43
2025-11-25,2025,11,25,Tuesday,False,False,,False,False,False,1570,59550,37.93,1354,1669,1453.33,1567.29
2025-11-26,2025,11,26,Wednesday,False,False,,False,False,False,1491,79615,53.4,1570,1607,1471.67,1550.71
2025-11-27,2025,11,27,Thursday,False,False,,False,False,False,1382,55548,40.19,1491,1539,1481.0,1528.29
2025-11-28,2025,11,28,Friday,False,False,,False,False,False,1682,79887,47.5,1382,1740,1518.33,1520.0
2025-11-29,2025,11,29,Saturday,True,False,,False,True,False,1413,105624,74.75,1682,1725,1492.33,1475.43
2025-11-30,2025,11,30,Sunday,True,False,,False,True,False,1325,104879,79.15,1413,1436,1473.33,1459.57
2025-12-01,2025,12,1,Monday,False,False,,False,False,False,1504,62010,41.23,1325,1354,1414.0,1481.0
2025-12-02,2025,12,2,Tuesday,False,False,,False,False,False,1447,77832,53.79,1504,1570,1425.33,1463.43
2025-12-03,2025,12,3,Wednesday,False,False,,False,False,False,1325,67515,50.95,1447,1491,1425.33,1439.71
2025-12-04,2025,12,4,Thursday,False,False,,False,False,False,1715,59894,34.92,1325,1382,1495.67,1487.29
2025-12-05,2025,12,5,Friday,False,False,,False,False,False,1254,58007,46.26,1715,1682,1431.33,1426.14
2025-12-06,2025,12,6,Saturday,True,False,,False,True,False,1068,65479,61.31,1254,1413,1345.67,1376.86
2025-12-07,2025,12,7,Sunday,True,False,,False,True,False,1116,77578,69.51,1068,1325,1146.0,1347.0
2025-12-08,2025,12,8,Monday,False,False,,False,False,False,1659,57700,34.78,1116,1504,1281.0,1369.14
2025-12-09,2025,12,9,Tuesday,False,False,,False,False,False,1602,60628,37.85,1659,1447,1459.0,1391.29
2025-12-10,2025,12,10,Wednesday,False,False,,False,False,False,1436,71920,50.08,1602,1325,1565.67,1407.14
2025-12-11,2025,12,11,Thursday,False,False,,False,False,False,1461,65341,44.72,1436,1715,1499.67,1370.86
2025-12-12,2025,12,12,Friday,False,False,,False,False,False,1501,65725,43.79,1461,1254,1466.0,1406.14
2025-12-13,2025,12,13,Saturday,True,False,,False,True,False,827,48419,58.55,1501,1068,1263.0,1371.71
2025-12-14,2025,12,14,Sunday,True,False,,False,True,False,879,62639,71.26,827,1116,1069.0,1337.86
2025-12-15,2025,12,15,Monday,False,False,,False,False,False,1357,43375,31.96,879,1659,1021.0,1294.71
2025-12-16,2025,12,16,Tuesday,False,False,,False,False,False,1320,39562,29.97,1357,1602,1185.33,1254.43
2025-12-17,2025,12,17,Wednesday,False,False,,False,False,False,1327,49343,37.18,1320,1436,1334.67,1238.86
2025-12-18,2025,12,18,Thursday,False,False,,False,False,False,1421,48279,33.98,1327,1461,1356.0,1233.14
